TS,162268974,TJ,162034928
TS,183444949,TJ,180895626
TS,265908436,TJ,265600531
TS,158513065,TJ,158286021
TS,175480564,TJ,175264600
TS,164839903,TJ,164634160
TS,170498901,TJ,170255779
TS,150535340,TJ,150316529
TS,277408620,TJ,277132112
TS,167899765,TJ,167684083
TS,240668525,TJ,240371474
TS,164734863,TJ,164500027
TS,169530121,TJ,169313977
TS,146921292,TJ,146686617
TS,168698062,TJ,168478321
TS,168636585,TJ,168429937
TS,255277581,TJ,254931830
TS,243920220,TJ,243496735
TS,166768930,TJ,166540071
TS,244809321,TJ,244497983
TS,167361204,TJ,167148121
TS,169163582,TJ,168939942
TS,173694975,TJ,173490340
TS,165857509,TJ,165623109
TS,151398026,TJ,151165676
TS,149523648,TJ,149303802
TS,162973969,TJ,162747929
TS,141479239,TJ,141236260
TS,141327792,TJ,141063050
TS,168500012,TJ,168290047
TS,169021668,TJ,168685763
TS,167433206,TJ,167222866
TS,179964248,TJ,177834668
TS,166776081,TJ,166553396
TS,175840433,TJ,175644630
TS,260084757,TJ,259744643
TS,264385090,TJ,264069832
TS,143938682,TJ,143718180
TS,145518630,TJ,145258581
TS,256701486,TJ,256372845
TS,256795275,TJ,256423693
TS,242246321,TJ,241914488
TS,161710705,TJ,161304560
TS,166733468,TJ,166473064
TS,138377959,TJ,138120976
TS,164069364,TJ,163822328
TS,168793108,TJ,168588848
TS,258360870,TJ,258069833
TS,154821411,TJ,154595032
TS,151377496,TJ,151022117
TS,170465734,TJ,170258174
TS,157649527,TJ,157445197
TS,168341324,TJ,168132710
TS,250778443,TJ,250454598
TS,163262802,TJ,163040275
TS,166513115,TJ,161090705
TS,169762381,TJ,169413035
TS,244207543,TJ,243893936
TS,141654898,TJ,141425979
TS,167070359,TJ,166832309
TS,264691091,TJ,264314153
TS,167669807,TJ,167463513
TS,246383709,TJ,246056572
TS,142883526,TJ,142670938
TS,257017189,TJ,256669293
TS,146020419,TJ,145782968
TS,171481467,TJ,171267574
TS,151886560,TJ,151686851
TS,246776938,TJ,246417175
TS,243523752,TJ,243213295
TS,174251105,TJ,170912722
TS,253100130,TJ,252733473
TS,249293367,TJ,248991220
TS,254766765,TJ,254477873
TS,261299411,TJ,260966545
TS,162242761,TJ,162018914
TS,242341561,TJ,241944713
TS,167821385,TJ,167590589
TS,146844367,TJ,146597088
TS,168788565,TJ,168590385
TS,256434225,TJ,255971048
TS,167949642,TJ,167730419
TS,146307301,TJ,146091101
TS,168827718,TJ,168621875
TS,167667353,TJ,167436614
TS,257766937,TJ,257453082
TS,155166212,TJ,154942503
TS,145063842,TJ,144846803
TS,144766337,TJ,144550989
TS,176715396,TJ,176499160
TS,262066553,TJ,261729755
TS,142718922,TJ,142506195
TS,146600483,TJ,146400589
TS,168029536,TJ,167823759
TS,239698732,TJ,239389700
TS,164149828,TJ,163932242
TS,151130159,TJ,150896753
TS,143367532,TJ,143140932
TS,169935324,TJ,169706268
TS,173230610,TJ,170909928
TS,146943193,TJ,146722684
TS,151358836,TJ,151121670
TS,148908065,TJ,148685613
TS,144247763,TJ,144028038
TS,257528558,TJ,257251115
TS,257546406,TJ,257062481
TS,260234837,TJ,259920703
TS,160308304,TJ,160087301
TS,168914846,TJ,168668214
TS,257358961,TJ,257052509
TS,243012305,TJ,242625744
TS,167999442,TJ,167061687
TS,145864623,TJ,144864674
TS,267038118,TJ,266235523
TS,165643740,TJ,165404324
TS,173182342,TJ,172952683
TS,164628539,TJ,164421470
TS,146999986,TJ,146782507
TS,158859531,TJ,158627520
TS,179254686,TJ,179013834
TS,280194157,TJ,279871937
TS,240748961,TJ,240133531
TS,254968589,TJ,254639508
TS,269132675,TJ,268786404
TS,160534254,TJ,160308199
TS,147662938,TJ,147429762
TS,164936210,TJ,164703711
TS,146808910,TJ,146544036
TS,240987387,TJ,240688868
TS,138787891,TJ,138567061
TS,150011199,TJ,149774381
TS,173212427,TJ,172956054
TS,169433697,TJ,169098782
TS,257577113,TJ,257273407
TS,164202170,TJ,163921100
TS,149334916,TJ,145762412
TS,170296753,TJ,170067933
TS,266596193,TJ,266301438
TS,241045771,TJ,240730987
TS,166988386,TJ,166773953
TS,162586159,TJ,162374212
TS,157339812,TJ,157106165
TS,176583093,TJ,176333648
TS,173898414,TJ,173682186
TS,165611489,TJ,165391810
TS,171065465,TJ,170828209
TS,168110225,TJ,167893936
TS,158992517,TJ,158783598
TS,254622797,TJ,254310846
TS,143836100,TJ,143608307
TS,148119445,TJ,147881496
TS,242616359,TJ,242248795
TS,147729648,TJ,147502220
TS,178556156,TJ,178332694
TS,168766304,TJ,168552529
TS,240509781,TJ,240232489
TS,235477380,TJ,234892413
TS,262045777,TJ,261658381
TS,253845546,TJ,253493892
TS,261166542,TJ,260855173
TS,160986530,TJ,160763352
TS,148759720,TJ,148512355
TS,250066494,TJ,249451023
TS,156516218,TJ,156298321
TS,163697902,TJ,163460177
TS,172663749,TJ,172475263
TS,147644010,TJ,147436788
TS,150425264,TJ,150167578
TS,274272280,TJ,273960928
TS,165155510,TJ,164926261
TS,269042827,TJ,268677681
TS,264166692,TJ,263862040
TS,152634510,TJ,152409862
TS,175580803,TJ,175347111
TS,144619848,TJ,144409902
TS,245151080,TJ,244820810
TS,161578334,TJ,161369492
TS,170424180,TJ,170197576
TS,244642245,TJ,244326669
TS,236355573,TJ,234370170
TS,144148301,TJ,143911225
TS,156720598,TJ,156505420
TS,143338990,TJ,143119811
TS,170976050,TJ,170740856
TS,255690454,TJ,255346304
TS,174277300,TJ,174063505
TS,148231650,TJ,148002542
TS,177006310,TJ,176815137
TS,167530019,TJ,167310923
TS,158309002,TJ,158092864
TS,264970887,TJ,264664832
TS,242419839,TJ,242081564
TS,149565371,TJ,149330519
TS,172470043,TJ,172262016
TS,145578539,TJ,145375280
TS,150636385,TJ,150414220
TS,174682651,TJ,174480124
TS,236498705,TJ,236188841
TS,156277402,TJ,156049611
TS,251691069,TJ,251093742
TS,257872977,TJ,257529749
TS,167444858,TJ,167235110
TS,149757390,TJ,149449358
TS,149492036,TJ,149261198
TS,241834143,TJ,241509966
TS,245233895,TJ,244629856
TS,169677506,TJ,169450601
TS,143219381,TJ,143003753
TS,164588463,TJ,164344459
TS,160615161,TJ,160385007
TS,259443587,TJ,259144164
TS,184141972,TJ,179877204
TS,146378835,TJ,146159504
TS,173087153,TJ,172828108
TS,149279888,TJ,149050447
TS,165636178,TJ,165446958
TS,169481710,TJ,169265234
TS,146057051,TJ,145853620
TS,169141920,TJ,168872153
TS,157283668,TJ,157065403
TS,147115674,TJ,146895890
TS,147760188,TJ,147526498
TS,267141218,TJ,266825982
TS,165015218,TJ,164796321
TS,153502038,TJ,153299114
TS,147137735,TJ,146915313
TS,266595727,TJ,266142098
TS,144020151,TJ,143777321
TS,149680022,TJ,149450587
TS,172480791,TJ,172280655
TS,144338136,TJ,144120593
TS,264055345,TJ,263739402
TS,165098557,TJ,164877589
TS,168966854,TJ,168741296
TS,243590970,TJ,243222720
TS,261475996,TJ,261165479
TS,164014533,TJ,163798961
TS,270023954,TJ,269735702
TS,146373278,TJ,146165628
TS,176417920,TJ,172312139
TS,170868900,TJ,170654443
TS,263972244,TJ,263686127
TS,260759807,TJ,260462959
TS,141692472,TJ,141185111
TS,167511894,TJ,167321308
TS,174020182,TJ,173813347
TS,159570002,TJ,159367877
TS,167423884,TJ,167203279
TS,143846480,TJ,143650252
TS,267020142,TJ,266715537
TS,265234154,TJ,264855260
TS,261251041,TJ,260782967
TS,139795820,TJ,139567943
TS,264817102,TJ,264529298
TS,236563917,TJ,236274919
TS,167748979,TJ,167522028
TS,237681547,TJ,237339468
TS,262996997,TJ,262647171
TS,141688034,TJ,141471117
TS,172175805,TJ,171919492
TS,144049592,TJ,143823842
TS,261600288,TJ,261280331
TS,144306012,TJ,144092660
TS,261934388,TJ,261609671
TS,164089279,TJ,163864400
TS,174180919,TJ,173980940
TS,168906645,TJ,168724999
TS,164816929,TJ,164612822
TS,159522057,TJ,159277489
TS,166215185,TJ,166009020
TS,265729090,TJ,265424188
TS,166291393,TJ,166062093
TS,147956378,TJ,147732796
TS,242601843,TJ,242275467
TS,167028379,TJ,166819222
TS,164232107,TJ,164019655
TS,254611109,TJ,254265275
TS,174854114,TJ,174641915
TS,166457778,TJ,166254867
TS,246303108,TJ,242573187
TS,144844983,TJ,144614345
TS,257694305,TJ,257392296
TS,264266460,TJ,263989895
TS,264749937,TJ,264448421
TS,162080311,TJ,161851402
TS,172279745,TJ,172028369
TS,168166679,TJ,167960940
TS,144075320,TJ,143826445
TS,152227514,TJ,151996171
TS,242459463,TJ,242124113
TS,149034730,TJ,148832437
TS,246550133,TJ,246248856
TS,143672193,TJ,143454669
TS,167593840,TJ,167361009
TS,244498719,TJ,244200433
TS,154597460,TJ,154377541
TS,243299504,TJ,242939183
TS,142604837,TJ,142407569
TS,169405115,TJ,169167015
TS,241508962,TJ,240911903
TS,258382078,TJ,258067944
TS,151226508,TJ,151001924
TS,166805344,TJ,166585523
TS,266402838,TJ,266070845
TS,145872124,TJ,145655482
TS,262624500,TJ,262306543
TS,168729655,TJ,168525658
TS,243602415,TJ,242818559
TS,161844534,TJ,161597106
TS,155284571,TJ,155069803
TS,170037734,TJ,169825551
TS,145351944,TJ,145152047
TS,237305342,TJ,237020964
TS,266363120,TJ,266074935
TS,162601491,TJ,162360561
TS,264305436,TJ,263991901
TS,161894442,TJ,161682004
TS,258153472,TJ,257793741
TS,164428511,TJ,164201993
TS,173137119,TJ,172937308
TS,158288011,TJ,158080447
TS,277810881,TJ,277525705
TS,160601530,TJ,160372046
TS,143655514,TJ,143416541
TS,174420571,TJ,174204121
TS,149170518,TJ,148961625
TS,159450440,TJ,159247204
TS,171765899,TJ,171539107
TS,249384494,TJ,249042353
TS,140806361,TJ,140593021
TS,244164800,TJ,243858267
TS,141946046,TJ,141736174
TS,206788965,TJ,206575343
TS,184519809,TJ,180507863
TS,256357156,TJ,256059550
TS,259924283,TJ,259623138
TS,230839647,TJ,230528720
TS,260807226,TJ,260472451
TS,141930394,TJ,141718624
TS,165383563,TJ,165131627
TS,147841931,TJ,147614207
TS,246488098,TJ,246224344
TS,261860454,TJ,261544144
TS,141067252,TJ,140870989
TS,258197657,TJ,257882044
TS,161928514,TJ,161722532
TS,151547888,TJ,151346013
TS,169110038,TJ,168886820
TS,143900403,TJ,143682478
TS,262458653,TJ,262121650
TS,164822271,TJ,164591354
TS,145754492,TJ,145504496
TS,173282935,TJ,173061620
TS,157277648,TJ,157057625
TS,267800567,TJ,267500522
TS,158373177,TJ,158153675
TS,174571440,TJ,174329185
TS,245187956,TJ,244589205
TS,145070043,TJ,144838887
TS,251046842,TJ,250425486
TS,258241337,TJ,257854403
TS,170827926,TJ,170607582
TS,165180332,TJ,164958603
TS,247945961,TJ,247598173
TS,173660903,TJ,173459095
TS,237940773,TJ,237649499
TS,166779804,TJ,166565285
TS,160119442,TJ,159926379
TS,170961009,TJ,170755347
TS,250698793,TJ,250358704
TS,162381396,TJ,162168262
TS,271096068,TJ,270773323
TS,256838154,TJ,256501266
TS,164273303,TJ,164045946
TS,146370686,TJ,146131590
TS,245556406,TJ,245148994
TS,238341377,TJ,237989540
TS,237836586,TJ,237525688
TS,143331211,TJ,143099874
TS,170945284,TJ,170735066
TS,253174493,TJ,252869155
TS,144860518,TJ,144643151
TS,164833767,TJ,164634241
TS,169860098,TJ,169626709
TS,170664680,TJ,170458525
TS,246977125,TJ,246382872
TS,166492959,TJ,166266435
TS,239898292,TJ,239279823
TS,254280292,TJ,253874326
TS,244349832,TJ,244045222
TS,168146867,TJ,167914898
TS,167437551,TJ,167230921
TS,150681358,TJ,150456950
TS,243626508,TJ,243297583
TS,174734776,TJ,174539312
TS,174377602,TJ,174172431
TS,147395344,TJ,147175837
TS,251394496,TJ,250738813
TS,239901438,TJ,239565070
TS,169324375,TJ,169100515
TS,246744915,TJ,246431980
TS,267588872,TJ,267249705
TS,167240426,TJ,167011985
TS,167198806,TJ,166951867
TS,178553012,TJ,178362047
TS,167953518,TJ,167765040
TS,169331724,TJ,169124984
TS,244782673,TJ,244488282
TS,144948385,TJ,144720616
TS,150235922,TJ,150003509
TS,254759230,TJ,254453961
TS,167379557,TJ,167173299
TS,268190505,TJ,267881581
TS,172440058,TJ,172235938
TS,154520554,TJ,154303643
TS,256123684,TJ,255787306
TS,167339069,TJ,167141045
TS,173978630,TJ,173781380
TS,143115296,TJ,142911467
TS,153666886,TJ,153417743
TS,173536273,TJ,173312028
TS,260441017,TJ,260141187
TS,248448611,TJ,248146952
TS,161738707,TJ,161530212
TS,167581130,TJ,167392987
TS,161436632,TJ,161222390
TS,258309050,TJ,257983506
TS,156829988,TJ,156620629
TS,148987559,TJ,148731311
TS,168950687,TJ,168740539
TS,296355297,TJ,295967818
TS,249130133,TJ,248810953
TS,163194235,TJ,162836781
TS,165006040,TJ,164770046
TS,164514345,TJ,164288365
TS,169789986,TJ,164962237
TS,246867975,TJ,246253526
TS,161415791,TJ,161172367
TS,300287326,TJ,300001709
TS,364004752,TJ,363758266
TS,330718901,TJ,330493030
TS,550622248,TJ,550281096
TS,270454136,TJ,270228874
TS,149830033,TJ,149617620
TS,252536086,TJ,252106562
TS,170718561,TJ,170498335
TS,151843044,TJ,151618287
TS,255134057,TJ,254922941
TS,179555221,TJ,179345617
TS,164707744,TJ,164449437
TS,156955169,TJ,156741114
TS,174553638,TJ,174348319
TS,146027586,TJ,145812396
TS,367086360,TJ,366766609
TS,463120135,TJ,462786215
TS,358074914,TJ,357777927
TS,410858502,TJ,410512979
TS,341275663,TJ,341059561
TS,296795956,TJ,296575836
TS,157310136,TJ,157092692
TS,173534732,TJ,173299123
TS,242807914,TJ,242395229
TS,167529722,TJ,167290564
TS,244872145,TJ,244555435
TS,246317114,TJ,246028417
TS,317817973,TJ,317220099
TS,165640690,TJ,165378408
TS,266763028,TJ,266431148
TS,250281964,TJ,249953073
TS,235997193,TJ,235632649
TS,162157513,TJ,161933034
TS,144537275,TJ,144302224
TS,174417054,TJ,174217266
TS,142695384,TJ,142465412
TS,150005416,TJ,149784221
TS,145666049,TJ,145453476
TS,258523643,TJ,258187618
TS,260769261,TJ,257900187
TS,139997166,TJ,139793501
TS,265754545,TJ,265473074
TS,239038544,TJ,238750343
TS,139323841,TJ,139113612
TS,157295294,TJ,157049925
TS,247842531,TJ,247268362
TS,234194518,TJ,233905229
TS,162999973,TJ,162793691
TS,154906611,TJ,154689847
TS,145437846,TJ,145222177
TS,144444697,TJ,144235200
TS,145076443,TJ,144842108
TS,159424644,TJ,159218931
TS,166457886,TJ,166263546
TS,145498485,TJ,145294981
TS,147373710,TJ,147157507
TS,170938616,TJ,170727728
TS,259762132,TJ,259449693
TS,260774006,TJ,260384944
TS,140949072,TJ,140721569
TS,162610016,TJ,162364893
TS,171673776,TJ,171449337
TS,144509924,TJ,144269388
TS,148666067,TJ,148442783
TS,249961270,TJ,249371175
TS,142439191,TJ,142212991
TS,165503525,TJ,165259300
TS,245019610,TJ,244573869
TS,143917633,TJ,143613190
TS,146103877,TJ,145901164
TS,145767737,TJ,145551434
TS,236285997,TJ,235987395
TS,239342661,TJ,239048925
TS,239970116,TJ,239388439
TS,146373576,TJ,146133005
TS,165387754,TJ,165175149
TS,273536083,TJ,273252175
TS,160524793,TJ,160335709
TS,246203763,TJ,245500961
TS,259822281,TJ,259483914
TS,176471761,TJ,176270811
TS,172878971,TJ,172676508
TS,170880430,TJ,170680617
TS,167253793,TJ,167069851
TS,144022935,TJ,143805248
TS,177734406,TJ,177510667
TS,145750072,TJ,145532335
TS,251321995,TJ,250726781
TS,152345544,TJ,152130927
TS,242303802,TJ,241999596
TS,150029726,TJ,149815622
TS,146919403,TJ,146687553
TS,245414501,TJ,244820665
TS,162784395,TJ,162549694
TS,168202079,TJ,167981436
TS,246126593,TJ,243356174
TS,165849266,TJ,165584478
TS,161533882,TJ,161182962
TS,178096917,TJ,177874393
TS,148698009,TJ,148490353
TS,146976366,TJ,146754789
TS,256313356,TJ,255972444
TS,151117659,TJ,150907674
TS,263365858,TJ,263051401
TS,258852887,TJ,258462246
TS,163076131,TJ,162836867
TS,261331892,TJ,261007770
TS,162742302,TJ,162523071
TS,257170620,TJ,256796432
TS,151423664,TJ,151147071
TS,174049256,TJ,173806380
TS,241313623,TJ,240999935
TS,163188418,TJ,162969451
TS,263648093,TJ,263353997
TS,240663091,TJ,240351787
TS,166555772,TJ,166335381
TS,270837934,TJ,270544737
TS,161321999,TJ,161111606
TS,245849265,TJ,245248108
TS,235450957,TJ,235139905
TS,164733986,TJ,164518910
TS,171788025,TJ,167800888
TS,150667563,TJ,150465145
TS,155390678,TJ,155153503
TS,178560687,TJ,178341562
TS,236663567,TJ,236361614
TS,260866679,TJ,260582094
