TS,269120888,TJ,268160511
TS,269938403,TJ,268263413
TS,448908621,TJ,447352574
TS,182922974,TJ,182127000
TS,170367295,TJ,165600959
TS,151761243,TJ,149721424
TS,227634564,TJ,226836778
TS,170666093,TJ,168235389
TS,169415860,TJ,165509454
TS,188913748,TJ,187300891
TS,206751625,TJ,203718811
TS,192021655,TJ,187321453
TS,190242847,TJ,188637219
TS,350202900,TJ,347355158
TS,235002225,TJ,233603803
TS,255077768,TJ,251915682
TS,167835178,TJ,166163415
TS,141922791,TJ,140629450
TS,176519594,TJ,174213361
TS,270566708,TJ,268175842
TS,314644647,TJ,309101072
TS,193701823,TJ,192881240
TS,246622447,TJ,244212633
TS,214195295,TJ,213065366
TS,325937317,TJ,322195078
TS,273178250,TJ,272172805
TS,157604851,TJ,155807078
TS,147580334,TJ,146180078
TS,177927251,TJ,176307255
TS,154089665,TJ,153104805
TS,281535006,TJ,279923492
TS,283443564,TJ,277995123
TS,188494019,TJ,187820921
TS,202195538,TJ,200545924
TS,212345561,TJ,210656608
TS,172734718,TJ,171495586
TS,159232590,TJ,156904815
TS,184784546,TJ,182614765
TS,179115505,TJ,177885197
TS,269211966,TJ,267859340
TS,394858215,TJ,392842477
TS,236794138,TJ,233393363
TS,152539091,TJ,151545742
TS,163979905,TJ,162936264
TS,275290314,TJ,273592533
TS,373862544,TJ,372709476
TS,168663003,TJ,166953553
TS,251319129,TJ,249733332
TS,173868494,TJ,169571752
TS,178009443,TJ,174958907
TS,167127347,TJ,165727622
TS,173182263,TJ,171806188
TS,165584799,TJ,164863230
TS,170786133,TJ,169212717
TS,219960828,TJ,216316823
TS,183259809,TJ,180547233
TS,303741856,TJ,301153207
TS,251079881,TJ,248423163
TS,173424413,TJ,171016963
TS,167897669,TJ,167212310
TS,251947606,TJ,250645099
TS,161309771,TJ,160136008
TS,154540658,TJ,152339177
TS,182445848,TJ,178932827
TS,183165293,TJ,182456423
TS,263928915,TJ,262742984
TS,173942597,TJ,170973694
TS,278026327,TJ,276398980
TS,257869476,TJ,254577659
TS,187651741,TJ,186897632
TS,149842990,TJ,147150152
TS,255048179,TJ,253752080
TS,278523673,TJ,277351289
TS,262648754,TJ,260036863
TS,182314244,TJ,177825749
TS,165722776,TJ,165010684
TS,182616178,TJ,178703416
TS,261930650,TJ,257134057
TS,265878402,TJ,264729680
TS,261224920,TJ,260218165
TS,272491290,TJ,271407826
TS,170719509,TJ,168866347
TS,273824231,TJ,271878375
TS,159894356,TJ,159251670
TS,159766851,TJ,155874266
TS,176798460,TJ,176139774
TS,272128741,TJ,270959731
TS,181942806,TJ,180363623
TS,144953483,TJ,144128808
TS,152889090,TJ,151866407
TS,167784696,TJ,164345442
TS,162561734,TJ,161003693
TS,159730608,TJ,158559306
TS,144522516,TJ,143390787
TS,158799453,TJ,157061784
TS,211176197,TJ,206950529
TS,265026004,TJ,263663484
TS,168001696,TJ,166249925
TS,184860576,TJ,184147872
TS,172628918,TJ,171975688
TS,256426079,TJ,252682514
TS,155902043,TJ,155184392
TS,162439941,TJ,161545863
TS,155788291,TJ,154813391
TS,156436701,TJ,155311961
TS,294219962,TJ,290653966
TS,169473816,TJ,168793670
TS,266793434,TJ,265889092
TS,257085396,TJ,255998974
TS,264826089,TJ,263507243
TS,176843135,TJ,173765813
TS,394416299,TJ,393423584
TS,164667707,TJ,164007153
TS,165059734,TJ,164444179
TS,141034204,TJ,140355211
TS,274312189,TJ,272577004
TS,169280051,TJ,167880312
TS,203140892,TJ,198263543
TS,180152636,TJ,178717454
TS,163672926,TJ,160027794
TS,189253998,TJ,188527456
TS,328804834,TJ,324372128
TS,293466031,TJ,290658935
TS,300041865,TJ,297669328
TS,265250579,TJ,264196236
TS,265471874,TJ,262608229
TS,190704089,TJ,189142288
TS,175932974,TJ,173015998
TS,148531025,TJ,147915341
TS,277274266,TJ,275803437
TS,216240530,TJ,214199585
TS,159263466,TJ,157975593
TS,208841044,TJ,207830067
TS,180804777,TJ,180219889
TS,263157390,TJ,260368944
TS,148695229,TJ,148092120
TS,180111123,TJ,179522065
TS,273134641,TJ,272278694
TS,255053158,TJ,254116622
TS,169201020,TJ,167726374
TS,157272215,TJ,156668430
TS,174840026,TJ,174192113
TS,190283895,TJ,188550967
TS,168343049,TJ,167745101
TS,168902350,TJ,168299731
TS,165150057,TJ,164528319
TS,153782923,TJ,152612095
TS,295523054,TJ,292059029
TS,176149321,TJ,175528606
TS,186616898,TJ,185992916
TS,160661619,TJ,159992231
TS,161874713,TJ,160351028
TS,320213523,TJ,317430897
TS,287846136,TJ,283120240
TS,146924884,TJ,142432493
TS,149505092,TJ,148796501
TS,274420629,TJ,271684921
TS,276992777,TJ,274647785
TS,298372940,TJ,297488116
TS,184743575,TJ,183294832
TS,148073408,TJ,147471284
TS,151987567,TJ,151409294
TS,151342698,TJ,150382052
TS,293259322,TJ,287299652
TS,173923895,TJ,171586401
TS,255842683,TJ,254950903
TS,320815470,TJ,318755985
TS,241149284,TJ,240254939
TS,244360287,TJ,243579301
TS,179134044,TJ,178570191
TS,175825424,TJ,175284740
TS,248898414,TJ,247977558
TS,158325433,TJ,157764455
TS,159792302,TJ,159205199
TS,167490302,TJ,166908783
TS,179402548,TJ,178833996
TS,167255545,TJ,166060595
TS,273354715,TJ,269262800
TS,166908847,TJ,164292163
TS,165714850,TJ,164210269
TS,155282706,TJ,153956537
TS,247863950,TJ,246951144
TS,152473908,TJ,151574074
TS,161628709,TJ,160627867
TS,153853300,TJ,153322503
TS,172061304,TJ,171280858
TS,265818451,TJ,263666050
